season,round,event_name,session_type,is_sprint,is_sprint_weekend,driver_id,team_id,abbreviation,team_name,finish_position,positions_gained,won,podium,dnf,dnf_first_lap,dnf_after_lap1,dns,is_trainable,is_prediction,quali_pct_off_pole,grid_position,quali_teammate_delta_pct,fp_best_pct_off_fastest,fp_longrun_pace_pct,sprint_finish_position,sprint_positions_gained,has_sprint_data,form_quali_pace_ewm,form_finish_pos_ewm,form_race_pace_ewm,team_form_pace_ewm,positions_gained_ewm,dnf_rate_shrunk,championship_position,track_temp_mean,was_wet,quali_pct_off_pole_imputed,grid_position_imputed,quali_teammate_delta_pct_imputed,fp_best_pct_off_fastest_imputed,fp_longrun_pace_pct_imputed,sprint_finish_position_imputed,sprint_positions_gained_imputed,has_sprint_data_imputed,form_quali_pace_ewm_imputed,form_finish_pos_ewm_imputed,form_race_pace_ewm_imputed,team_form_pace_ewm_imputed,positions_gained_ewm_imputed,dnf_rate_shrunk_imputed,championship_position_imputed,track_temp_mean_imputed,was_wet_imputed
2026,2,Chinese Grand Prix,S,True,True,max_verstappen,red_bull,VER,Red Bull Racing,9.000000,-1.000000,False,False,False,False,False,False,True,False,1.894668,8.000000,-0.399913,1.940889,3.538692,6.000000,0.000000,False,2.168929,6.000000,0.623366,0.999771,14.000000,0.181818,6.000000,24.136806,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
2026,2,Chinese Grand Prix,S,True,True,norris,mclaren,NOR,McLaren,4.000000,-1.000000,False,False,False,False,False,False,True,False,0.678540,3.000000,-0.090691,0.598441,1.609819,5.000000,0.000000,False,1.218829,5.000000,0.622764,1.158333,1.000000,0.181818,5.000000,24.136806,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,2,Chinese Grand Prix,S,True,True,ocon,haas,OCO,Haas F1 Team,10.000000,2.000000,False,False,False,False,False,False,True,False,2.315341,12.000000,0.251311,2.303188,1.559934,11.000000,0.000000,False,2.512800,11.000000,2.688606,2.398176,2.000000,0.181818,11.000000,24.136806,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,2,Chinese Grand Prix,S,True,True,perez,cadillac,PER,Cadillac,19.000000,2.000000,False,False,False,False,False,False,True,False,2.310970,21.000000,-0.000000,6.964557,2.043452,16.000000,0.000000,False,5.205176,16.000000,5.514533,5.612089,2.000000,0.181818,11.000000,24.136806,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
2026,2,Chinese Grand Prix,S,True,True,piastri,mclaren,PIA,McLaren,6.000000,-1.000000,False,False,False,False,False,False,True,False,0.769231,5.000000,0.090691,0.788217,0.425059,10.500000,0.000000,False,1.097837,10.500000,2.603684,1.158333,1.500000,0.200000,11.000000,24.136806,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False
2026,2,Chinese Grand Prix,S,True,True,russell,mercedes,RUS,Mercedes,1.000000,0.000000,True,True,False,False,False,False,True,False,0.000000,1.000000,-0.315778,0.000000,0.177714,1.000000,0.000000,False,0.000000,1.000000,0.087934,0.186581,0.000000,0.181818,1.000000,24.136806,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,2,Chinese Grand Prix,S,True,True,sainz,williams,SAI,Williams,12.000000,5.000000,False,False,False,False,False,False,True,False,3.541302,17.000000,-0.594406,3.167962,2.043452,15.000000,0.000000,False,2.168929,15.000000,3.111411,3.085917,6.000000,0.181818,11.000000,24.136806,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False
2026,2,Chinese Grand Prix,S,True,True,stroll,aston_martin,STR,Aston Martin,18.000000,1.000000,False,False,False,False,False,False,True,False,5.060096,19.000000,0.622815,4.833892,2.043452,17.000000,0.000000,False,2.168929,17.000000,5.298915,4.395171,5.000000,0.272727,11.000000,24.136806,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,albon,williams,ALB,Williams,20.000000,-3.000000,False,False,False,False,False,False,True,False,2.601996,17.000000,0.181351,2.388040,4.187253,14.211007,1.000000,False,3.404982,14.211007,2.578448,3.210849,4.658255,0.138889,16.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,alonso,aston_martin,ALO,Aston Martin,18.000000,3.000000,False,False,False,False,False,False,True,False,4.356935,21.000000,-0.308635,4.663056,6.855863,17.286056,1.000000,False,4.054845,17.286056,4.041673,4.319963,0.427887,0.282051,16.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,antonelli,mercedes,ANT,Mercedes,1.000000,0.000000,True,True,False,False,False,False,True,False,0.000000,1.000000,-0.335669,0.000000,1.333233,2.700198,1.000000,False,0.218384,2.700198,0.103974,0.152646,-1.060606,0.128205,2.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,arvid_lindblad,rb,LIN,Racing Bulls,14.000000,-4.000000,False,False,False,False,False,False,True,False,1.499245,10.000000,-0.434792,2.155279,2.983163,14.391129,1.000000,False,2.179243,14.391129,2.314161,2.115203,-1.107466,0.205128,10.000000,32.993498,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,bearman,haas,BEA,Haas F1 Team,22.000000,-4.000000,False,False,True,False,True,False,True,False,2.604249,18.000000,0.879722,2.390278,3.214121,6.632719,1.000000,False,1.826474,6.632719,1.879901,1.970433,3.585858,0.128205,5.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,bortoleto,audi,BOR,Audi,13.000000,-4.000000,False,False,False,False,False,False,True,False,1.365203,9.000000,-0.414517,1.832994,2.983163,11.211007,1.000000,False,2.072482,11.211007,2.129569,2.022403,1.000000,0.138889,13.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,bottas,cadillac,BOT,Cadillac,19.000000,1.000000,False,False,False,False,False,False,True,False,4.000991,20.000000,0.139674,3.514917,5.081076,17.544621,1.000000,False,5.304735,17.544621,3.994318,5.476069,1.808915,0.282051,16.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,colapinto,alpine,COL,Alpine,16.000000,-1.000000,False,False,False,False,False,False,True,False,2.082723,15.000000,1.054315,2.682348,3.764455,12.558367,1.000000,False,2.567607,12.558367,2.529497,2.067603,2.000000,0.128205,15.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,gasly,alpine,GAS,Alpine,7.000000,0.000000,False,False,False,False,False,False,True,False,1.028408,7.000000,-1.054315,1.924755,2.983163,8.911902,1.000000,False,1.567598,8.911902,2.069959,2.067603,0.090492,0.128205,7.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,hadjar,red_bull,HAD,Red Bull Racing,12.000000,-4.000000,False,False,False,False,False,False,True,False,1.351686,8.000000,-0.319899,1.938184,0.000000,13.907423,1.000000,False,1.510996,13.907423,2.283739,1.417012,-6.270225,0.205128,10.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,hamilton,ferrari,HAM,Ferrari,6.000000,0.000000,False,False,False,False,False,False,True,False,0.888734,6.000000,0.297371,1.142544,1.522394,3.286056,1.000000,False,0.734768,3.286056,0.537933,0.780692,1.211704,0.128205,4.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,hulkenberg,audi,HUL,Audi,11.000000,2.000000,False,False,False,False,False,False,True,False,1.779720,13.000000,0.414517,1.628209,2.995488,15.456680,1.000000,False,1.972324,15.456680,2.167030,2.022403,-4.456680,0.222222,16.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,lawson,rb,LAW,Racing Bulls,9.000000,5.000000,False,False,False,False,False,False,True,False,1.934038,14.000000,0.434792,1.941541,3.855016,8.716338,1.000000,False,2.051163,8.716338,2.116011,2.115203,3.213789,0.128205,8.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,leclerc,ferrari,LEC,Ferrari,3.000000,1.000000,False,True,False,False,False,False,True,False,0.591363,4.000000,-0.297371,0.970211,2.109167,3.006873,1.000000,False,0.826615,3.006873,0.422550,0.780692,1.700198,0.128205,3.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,max_verstappen,red_bull,VER,Red Bull Racing,8.000000,3.000000,False,False,False,False,False,False,True,False,1.671585,11.000000,0.319899,1.732280,2.963872,10.664689,1.000000,False,1.452547,10.664689,1.526183,1.417012,0.767986,0.205128,8.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,norris,mclaren,NOR,McLaren,5.000000,0.000000,False,False,False,False,False,False,True,False,0.710762,5.000000,0.312014,1.385376,1.850343,4.447248,1.000000,False,0.801504,4.447248,0.728573,0.788878,-0.105503,0.138889,6.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,ocon,haas,OCO,Haas F1 Team,10.000000,2.000000,False,False,False,False,False,False,True,False,1.724526,12.000000,-0.879722,2.197802,2.970838,11.727690,1.000000,False,2.114392,11.727690,2.396390,1.970433,0.918775,0.128205,16.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,perez,cadillac,PER,Cadillac,17.000000,2.000000,False,False,False,False,False,False,True,False,3.861317,19.000000,-0.139674,3.556321,5.146988,16.700198,1.000000,False,5.235398,16.700198,4.060900,5.476069,3.441633,0.128205,16.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,piastri,mclaren,PIA,McLaren,2.000000,1.000000,False,True,False,False,False,False,True,False,0.398747,3.000000,-0.312014,0.862783,2.214196,6.000000,1.000000,False,0.776251,6.000000,0.880230,0.788878,-1.000000,0.151515,12.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,russell,mercedes,RUS,Mercedes,4.000000,-2.000000,False,False,False,False,False,False,True,False,0.335669,2.000000,0.335669,0.284237,1.746921,1.360408,1.000000,False,0.086908,1.360408,0.040860,0.152646,0.000000,0.128205,1.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,sainz,williams,SAI,Williams,15.000000,1.000000,False,False,False,False,False,False,True,False,2.420645,16.000000,-0.181351,2.513373,4.035603,11.776944,1.000000,False,2.988990,11.776944,2.635807,3.210849,6.367281,0.128205,13.000000,32.993498,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,3,Japanese Grand Prix,R,False,False,stroll,aston_martin,STR,Aston Martin,21.000000,1.000000,False,False,True,False,True,False,True,False,4.665570,22.000000,0.308635,4.613818,2.983163,17.713944,1.000000,False,4.661172,17.713944,4.362038,4.319963,2.504633,0.282051,16.000000,32.993498,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,albon,williams,ALB,Williams,10.000000,5.000000,False,False,False,False,False,False,True,False,2.189116,15.000000,0.205016,1.919158,2.904092,18.000000,0.000000,True,3.019665,17.084383,2.650201,2.904171,0.977184,0.091036,17.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,alonso,aston_martin,ALO,Aston Martin,15.000000,2.000000,False,False,False,False,False,False,True,False,3.758628,17.000000,-0.075173,3.675960,0.764434,15.000000,5.000000,True,4.149183,16.810319,4.101316,4.379699,2.280645,0.218301,17.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,antonelli,mercedes,ANT,Mercedes,1.000000,0.000000,True,True,False,False,False,False,True,False,0.000000,1.000000,-0.454452,0.861046,0.902634,6.000000,-4.000000,True,0.178720,3.236012,0.145203,0.247617,-1.640170,0.084967,1.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,arvid_lindblad,rb,LIN,Racing Bulls,14.000000,2.000000,False,False,False,False,False,False,True,False,2.659514,16.000000,0.722112,3.977158,5.094152,10.500000,1.000000,False,2.276112,14.268986,2.205344,2.367794,-2.010755,0.162465,11.000000,51.606562,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,bearman,haas,BEA,Haas F1 Team,11.000000,1.000000,False,False,False,False,False,False,True,False,1.756304,12.000000,-0.492039,1.994178,2.764266,12.000000,1.000000,True,2.205214,11.589924,2.538297,2.356438,1.156518,0.151634,7.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,bortoleto,audi,BOR,Audi,12.000000,9.000000,False,False,False,False,False,False,True,False,6.764391,21.000000,4.895328,2.016571,2.378933,22.000000,-11.000000,True,2.009439,15.360652,2.326591,2.035250,-4.441397,0.162465,13.000000,51.606562,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,bottas,cadillac,BOT,Cadillac,18.000000,1.000000,False,False,False,False,False,False,True,False,4.363425,19.000000,-0.384975,3.865189,4.363861,19.000000,0.000000,True,4.787795,18.277831,4.231005,4.766597,1.122916,0.218301,17.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,colapinto,alpine,COL,Alpine,7.000000,1.000000,False,False,False,False,False,False,True,False,1.097975,8.000000,-0.054671,1.909081,2.378933,10.000000,-2.000000,True,2.203193,12.621403,2.295139,1.860710,0.210148,0.084967,15.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,gasly,alpine,GAS,Alpine,21.000000,-12.000000,False,False,True,False,True,False,True,False,1.152646,9.000000,0.054671,1.429851,1.788739,8.000000,2.000000,True,1.518228,8.227171,1.717922,1.860710,0.601848,0.084967,8.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,hadjar,red_bull,HAD,Red Bull Racing,22.000000,0.000000,False,False,True,False,True,False,True,False,1.869063,22.000000,0.000000,1.750084,1.003168,9.000000,0.000000,True,1.546503,12.111059,2.117561,1.383628,-4.012611,0.151634,11.000000,51.606562,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,hamilton,ferrari,HAM,Ferrari,6.000000,0.000000,False,False,False,False,False,False,True,False,0.593408,6.000000,0.200460,0.522898,1.503126,7.000000,0.000000,True,0.802219,4.931795,0.765714,0.731448,0.601256,0.084967,4.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,hulkenberg,audi,HUL,Audi,19.000000,-9.000000,False,False,True,False,True,False,True,False,1.869063,10.000000,-4.895328,2.558504,2.617937,10.500000,1.000000,False,2.061062,13.724090,2.229955,2.035250,-1.946565,0.174962,17.000000,51.606562,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,lawson,rb,LAW,Racing Bulls,20.000000,-9.000000,False,False,True,False,True,False,True,False,1.937402,11.000000,-0.722112,2.617848,3.916473,14.000000,1.000000,True,2.459477,10.251607,2.112047,2.367794,2.999780,0.084967,10.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,leclerc,ferrari,LEC,Ferrari,8.000000,-5.000000,False,False,False,False,False,False,True,False,0.392947,3.000000,-0.200460,0.000000,1.306936,3.000000,1.000000,True,0.660678,3.003410,0.355547,0.731448,1.347443,0.084967,3.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,max_verstappen,red_bull,VER,Red Bull Racing,5.000000,-3.000000,False,False,False,False,False,False,True,False,0.189070,2.000000,0.000000,0.332550,0.000000,5.000000,0.000000,True,1.257309,8.486820,1.122204,1.383628,1.057042,0.151634,8.000000,51.606562,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,norris,mclaren,NOR,McLaren,2.000000,2.000000,False,True,False,False,False,False,True,False,0.438507,4.000000,-0.169708,1.005487,2.213093,1.000000,0.000000,True,0.557861,3.429889,0.466807,0.554316,-0.040776,0.091036,5.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,ocon,haas,OCO,Haas F1 Team,13.000000,1.000000,False,False,False,False,False,False,True,False,2.248343,14.000000,0.492039,2.603292,2.505752,11.000000,5.000000,True,2.507662,11.135764,2.374785,2.356438,2.298906,0.084967,15.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,perez,cadillac,PER,Cadillac,16.000000,4.000000,False,False,False,False,False,False,True,False,4.748400,20.000000,0.384975,3.064606,3.840328,16.000000,1.000000,True,4.393217,16.572764,3.832275,4.766597,2.436876,0.084967,17.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,piastri,mclaren,PIA,McLaren,3.000000,4.000000,False,True,False,False,False,False,True,False,0.608214,7.000000,0.169708,0.501624,1.811501,2.000000,1.000000,True,0.550770,3.033107,0.406817,0.554316,0.483446,0.098039,6.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,russell,mercedes,RUS,Mercedes,4.000000,1.000000,False,False,False,False,False,False,True,False,0.454452,5.000000,0.454452,0.884559,0.898840,4.000000,2.000000,True,0.316514,2.690216,0.300026,0.247617,0.106304,0.084967,2.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,sainz,williams,SAI,Williams,9.000000,4.000000,False,False,False,False,False,False,True,False,1.984100,13.000000,-0.205016,1.813907,2.464563,13.000000,1.000000,True,2.739508,12.843752,2.774792,2.904171,3.663282,0.084967,13.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,R,False,True,stroll,aston_martin,STR,Aston Martin,17.000000,1.000000,False,False,False,False,False,False,True,False,3.833800,18.000000,0.075173,4.085769,3.912679,17.000000,4.000000,True,4.662882,18.255546,4.460707,4.379699,2.582027,0.284967,17.000000,51.606562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,albon,williams,ALB,Williams,18.000000,0.000000,False,False,False,False,False,False,True,False,2.671022,18.000000,-0.009104,1.919158,2.904092,16.614549,1.000000,False,3.154223,16.614549,2.966519,2.992398,1.478610,0.112570,17.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,alonso,aston_martin,ALO,Aston Martin,15.000000,5.000000,False,False,False,False,False,False,True,False,2.122478,20.000000,0.000000,3.675960,0.764434,17.509009,1.000000,False,4.149183,17.509009,4.259796,4.379699,1.231114,0.247387,17.000000,52.755346,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,antonelli,mercedes,ANT,Mercedes,6.000000,-4.000000,False,False,False,False,False,False,True,False,0.252649,2.000000,-0.457499,0.861046,0.902634,2.169255,1.000000,False,0.150187,2.169255,0.071505,0.157389,-0.729397,0.104530,1.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,arvid_lindblad,rb,LIN,Racing Bulls,,,,,False,False,False,True,False,False,3.077308,22.000000,-0.534887,3.977158,5.094152,14.268986,1.000000,False,1.966892,14.268986,2.205344,1.990739,-2.010755,0.175958,11.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,bearman,haas,BEA,Haas F1 Team,12.000000,1.000000,False,False,False,False,False,False,True,False,2.557216,13.000000,-1.284867,1.994178,2.764266,11.431656,1.000000,False,2.069360,11.431656,2.353849,2.031002,1.216925,0.175958,7.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,bortoleto,audi,BOR,Audi,22.000000,-11.000000,False,False,True,False,True,False,True,False,2.418373,11.000000,-0.028451,2.016571,2.378933,11.953782,1.000000,False,1.851611,11.953782,2.262072,1.881894,-1.075959,0.112570,13.000000,52.755346,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,bottas,cadillac,BOT,Cadillac,19.000000,0.000000,False,False,False,False,False,False,True,False,4.503295,19.000000,0.649831,3.865189,4.363861,17.999111,1.000000,False,4.897598,17.999111,4.021442,4.993619,1.556305,0.247387,17.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,colapinto,alpine,COL,Alpine,10.000000,-2.000000,False,False,False,False,False,False,True,False,1.651322,8.000000,-0.175261,1.909081,2.378933,13.633130,1.000000,False,2.416186,13.633130,2.456495,1.907702,1.063152,0.104530,15.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,gasly,alpine,GAS,Alpine,8.000000,2.000000,False,False,False,False,False,False,True,False,1.826583,10.000000,0.175261,1.429851,1.788739,8.314848,1.000000,False,1.399218,8.314848,1.777661,1.907702,0.062233,0.104530,8.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,hadjar,red_bull,HAD,Red Bull Racing,9.000000,0.000000,False,False,False,False,False,False,True,False,1.767404,9.000000,1.093674,1.750084,1.003168,13.311768,1.000000,False,1.461246,13.311768,2.292828,1.446561,-5.561273,0.175958,11.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,hamilton,ferrari,HAM,Ferrari,7.000000,0.000000,False,False,False,False,False,False,True,False,0.852405,7.000000,0.431324,0.522898,1.503126,4.133574,1.000000,False,0.782849,4.133574,0.770163,0.767999,0.833310,0.104530,4.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,hulkenberg,audi,HUL,Audi,,,,,False,False,False,True,False,False,2.446824,12.000000,0.028451,2.558504,2.617937,13.724090,1.000000,False,1.912177,13.724090,2.229955,1.881894,-1.946565,0.189493,17.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,lawson,rb,LAW,Racing Bulls,14.000000,1.000000,False,False,False,False,False,False,True,False,3.612195,15.000000,0.534887,2.617848,3.916473,8.804921,1.000000,False,2.014587,8.804921,1.940957,1.990739,3.771592,0.104530,10.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,leclerc,ferrari,LEC,Ferrari,3.000000,1.000000,False,True,False,False,False,False,True,False,0.421081,4.000000,-0.431324,0.000000,1.306936,3.004727,1.000000,False,0.753150,3.004727,0.408021,0.767999,1.481538,0.104530,3.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,max_verstappen,red_bull,VER,Red Bull Racing,5.000000,0.000000,False,False,False,False,False,False,True,False,0.673730,5.000000,-1.093674,0.332550,0.000000,9.832553,1.000000,False,1.537701,9.832553,1.407372,1.446561,1.465006,0.175958,9.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,norris,mclaren,NOR,McLaren,1.000000,0.000000,True,True,False,False,False,False,True,False,0.000000,1.000000,-0.271996,1.005487,2.213093,4.676746,1.000000,False,0.773167,4.676746,0.706341,0.715765,-0.061699,0.112570,5.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,ocon,haas,OCO,Haas F1 Team,11.000000,5.000000,False,False,False,False,False,False,True,False,3.842083,16.000000,1.284867,2.603292,2.505752,11.188162,1.000000,False,1.992644,11.188162,2.124090,2.031002,1.256423,0.104530,15.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,perez,cadillac,PER,Cadillac,16.000000,1.000000,False,False,False,False,False,False,True,False,3.853464,17.000000,-0.649831,3.064606,3.840328,16.793821,1.000000,False,4.668453,16.793821,3.791289,4.993619,2.991436,0.104530,17.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,piastri,mclaren,PIA,McLaren,2.000000,1.000000,False,True,False,False,False,False,True,False,0.271996,3.000000,0.271996,0.501624,1.811501,3.750996,1.000000,False,0.658363,3.750996,0.524863,0.715765,0.124502,0.121951,6.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,russell,mercedes,RUS,Mercedes,4.000000,2.000000,False,False,False,False,False,False,True,False,0.710148,6.000000,0.457499,0.884559,0.898840,2.184707,1.000000,False,0.164591,2.184707,0.231883,0.157389,-0.624566,0.104530,2.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,sainz,williams,SAI,Williams,13.000000,1.000000,False,False,False,False,False,False,True,False,2.680126,14.000000,0.009104,1.813907,2.464563,12.783449,1.000000,False,2.768039,12.783449,2.695639,2.992398,4.691172,0.104530,13.000000,52.755346,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026,4,Miami Grand Prix,S,True,True,stroll,aston_martin,STR,Aston Martin,17.000000,4.000000,False,False,False,False,False,False,True,False,2.122478,21.000000,0.000000,4.085769,3.912679,18.740123,1.000000,False,4.662882,18.740123,4.646150,4.379699,2.034762,0.318815,17.000000,52.755346,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
